review,sentiment,source
we had a not comfortable the room.,negative,negation_flip
we had a not too comfortable the room.,negative,negation_flip
we had a not very comfortable the room.,negative,negation_flip
we had a not so comfortable the room.,negative,negation_flip
we had a never comfortable the room.,negative,negation_flip
we had a excellent the room.,positive,positive_aug
we had a not excellent the room.,negative,negation_flip
we had a not too excellent the room.,negative,negation_flip
we had a not very excellent the room.,negative,negation_flip
we had a not so excellent the room.,negative,negation_flip
we had a never excellent the room.,negative,negation_flip
the hotel has good service.,positive,positive_aug
the hotel has not good service.,negative,negation_flip
the hotel has not too good service.,negative,negation_flip
the hotel has not very good service.,negative,negation_flip
the hotel has not so good service.,negative,negation_flip
the hotel has never good service.,negative,negation_flip
the hotel has great service.,positive,positive_aug
the hotel has not great service.,negative,negation_flip
the hotel has not too great service.,negative,negation_flip
the hotel has not very great service.,negative,negation_flip
the hotel has not so great service.,negative,negation_flip
the hotel has never great service.,negative,negation_flip
the hotel has nice service.,positive,positive_aug
the hotel has not nice service.,negative,negation_flip
the hotel has not too nice service.,negative,negation_flip
the hotel has not very nice service.,negative,negation_flip
the hotel has not so nice service.,negative,negation_flip
the hotel has never nice service.,negative,negation_flip
the hotel has clean service.,positive,positive_aug
the hotel has not clean service.,negative,negation_flip
the hotel has not too clean service.,negative,negation_flip
the hotel has not very clean service.,negative,negation_flip
the hotel has not so clean service.,negative,negation_flip
the hotel has never clean service.,negative,negation_flip
the hotel has helpful service.,positive,positive_aug
the hotel has not helpful service.,negative,negation_flip
the hotel has not too helpful service.,negative,negation_flip
the hotel has not very helpful service.,negative,negation_flip
the hotel has not so helpful service.,negative,negation_flip
the hotel has never helpful service.,negative,negation_flip
the hotel has friendly service.,positive,positive_aug
the hotel has not friendly service.,negative,negation_flip
the hotel has not too friendly service.,negative,negation_flip
the hotel has not very friendly service.,negative,negation_flip
the hotel has not so friendly service.,negative,negation_flip
the hotel has never friendly service.,negative,negation_flip
the hotel has comfortable service.,positive,positive_aug
the hotel has not comfortable service.,negative,negation_flip
the hotel has not too comfortable service.,negative,negation_flip
the hotel has not very comfortable service.,negative,negation_flip
the hotel has not so comfortable service.,negative,negation_flip
the hotel has never comfortable service.,negative,negation_flip
the hotel has excellent service.,positive,positive_aug
the hotel has not excellent service.,negative,negation_flip
the hotel has not too excellent service.,negative,negation_flip
the hotel has not very excellent service.,negative,negation_flip
the hotel has not so excellent service.,negative,negation_flip
the hotel has never excellent service.,negative,negation_flip
the hotel has good staff service.,positive,positive_aug
the hotel has not good staff service.,negative,negation_flip
the hotel has not too good staff service.,negative,negation_flip
the hotel has not very good staff service.,negative,negation_flip
the hotel has not so good staff service.,negative,negation_flip
the hotel has never good staff service.,negative,negation_flip
the hotel has great staff service.,positive,positive_aug
the hotel has not great staff service.,negative,negation_flip
the hotel has not too great staff service.,negative,negation_flip
the hotel has not very great staff service.,negative,negation_flip
the hotel has not so great staff service.,negative,negation_flip
the hotel has never great staff service.,negative,negation_flip
the hotel has nice staff service.,positive,positive_aug
the hotel has not nice staff service.,negative,negation_flip
the hotel has not too nice staff service.,negative,negation_flip
the hotel has not very nice staff service.,negative,negation_flip
the hotel has not so nice staff service.,negative,negation_flip
the hotel has never nice staff service.,negative,negation_flip
the hotel has clean staff service.,positive,positive_aug
the hotel has not clean staff service.,negative,negation_flip
the hotel has not too clean staff service.,negative,negation_flip
the hotel has not very clean staff service.,negative,negation_flip
the hotel has not so clean staff service.,negative,negation_flip
the hotel has never clean staff service.,negative,negation_flip
the hotel has helpful staff service.,positive,positive_aug
the hotel has not helpful staff service.,negative,negation_flip
the hotel has not too helpful staff service.,negative,negation_flip
the hotel has not very helpful staff service.,negative,negation_flip
the hotel has not so helpful staff service.,negative,negation_flip
the hotel has never helpful staff service.,negative,negation_flip
the hotel has friendly staff service.,positive,positive_aug
the hotel has not friendly staff service.,negative,negation_flip
the hotel has not too friendly staff service.,negative,negation_flip
the hotel has not very friendly staff service.,negative,negation_flip
the hotel has not so friendly staff service.,negative,negation_flip
the hotel has never friendly staff service.,negative,negation_flip
the hotel has comfortable staff service.,positive,positive_aug
the hotel has not comfortable staff service.,negative,negation_flip
the hotel has not too comfortable staff service.,negative,negation_flip
the hotel has not very comfortable staff service.,negative,negation_flip
the hotel has not so comfortable staff service.,negative,negation_flip
the hotel has never comfortable staff service.,negative,negation_flip
the hotel has excellent staff service.,positive,positive_aug
the hotel has not excellent staff service.,negative,negation_flip
the hotel has not too excellent staff service.,negative,negation_flip
the hotel has not very excellent staff service.,negative,negation_flip
the hotel has not so excellent staff service.,negative,negation_flip
the hotel has never excellent staff service.,negative,negation_flip
the hotel has good room service.,positive,positive_aug
the hotel has not good room service.,negative,negation_flip
the hotel has not too good room service.,negative,negation_flip
the hotel has not very good room service.,negative,negation_flip
the hotel has not so good room service.,negative,negation_flip
the hotel has never good room service.,negative,negation_flip
the hotel has great room service.,positive,positive_aug
the hotel has not great room service.,negative,negation_flip
the hotel has not too great room service.,negative,negation_flip
the hotel has not very great room service.,negative,negation_flip
the hotel has not so great room service.,negative,negation_flip
the hotel has never great room service.,negative,negation_flip
the hotel has nice room service.,positive,positive_aug
the hotel has not nice room service.,negative,negation_flip
the hotel has not too nice room service.,negative,negation_flip
the hotel has not very nice room service.,negative,negation_flip
the hotel has not so nice room service.,negative,negation_flip
the hotel has never nice room service.,negative,negation_flip
the hotel has clean room service.,positive,positive_aug
the hotel has not clean room service.,negative,negation_flip
the hotel has not too clean room service.,negative,negation_flip
the hotel has not very clean room service.,negative,negation_flip
the hotel has not so clean room service.,negative,negation_flip
the hotel has never clean room service.,negative,negation_flip
the hotel has helpful room service.,positive,positive_aug
the hotel has not helpful room service.,negative,negation_flip
the hotel has not too helpful room service.,negative,negation_flip
the hotel has not very helpful room service.,negative,negation_flip
the hotel has not so helpful room service.,negative,negation_flip
the hotel has never helpful room service.,negative,negation_flip
the hotel has friendly room service.,positive,positive_aug
the hotel has not friendly room service.,negative,negation_flip
the hotel has not too friendly room service.,negative,negation_flip
the hotel has not very friendly room service.,negative,negation_flip
the hotel has not so friendly room service.,negative,negation_flip
the hotel has never friendly room service.,negative,negation_flip
the hotel has comfortable room service.,positive,positive_aug
the hotel has not comfortable room service.,negative,negation_flip
the hotel has not too comfortable room service.,negative,negation_flip
the hotel has not very comfortable room service.,negative,negation_flip
the hotel has not so comfortable room service.,negative,negation_flip
the hotel has never comfortable room service.,negative,negation_flip
the hotel has excellent room service.,positive,positive_aug
the hotel has not excellent room service.,negative,negation_flip
the hotel has not too excellent room service.,negative,negation_flip
the hotel has not very excellent room service.,negative,negation_flip
the hotel has not so excellent room service.,negative,negation_flip
the hotel has never excellent room service.,negative,negation_flip
the hotel has good hotel service.,positive,positive_aug
the hotel has not good hotel service.,negative,negation_flip
the hotel has not too good hotel service.,negative,negation_flip
the hotel has not very good hotel service.,negative,negation_flip
the hotel has not so good hotel service.,negative,negation_flip
the hotel has never good hotel service.,negative,negation_flip
the hotel has great hotel service.,positive,positive_aug
the hotel has not great hotel service.,negative,negation_flip
the hotel has not too great hotel service.,negative,negation_flip
the hotel has not very great hotel service.,negative,negation_flip
the hotel has not so great hotel service.,negative,negation_flip
the hotel has never great hotel service.,negative,negation_flip
the hotel has nice hotel service.,positive,positive_aug
the hotel has not nice hotel service.,negative,negation_flip
the hotel has not too nice hotel service.,negative,negation_flip
the hotel has not very nice hotel service.,negative,negation_flip
the hotel has not so nice hotel service.,negative,negation_flip
the hotel has never nice hotel service.,negative,negation_flip
the hotel has clean hotel service.,positive,positive_aug
the hotel has not clean hotel service.,negative,negation_flip
the hotel has not too clean hotel service.,negative,negation_flip
the hotel has not very clean hotel service.,negative,negation_flip
the hotel has not so clean hotel service.,negative,negation_flip
the hotel has never clean hotel service.,negative,negation_flip
the hotel has helpful hotel service.,positive,positive_aug
the hotel has not helpful hotel service.,negative,negation_flip
the hotel has not too helpful hotel service.,negative,negation_flip
the hotel has not very helpful hotel service.,negative,negation_flip
the hotel has not so helpful hotel service.,negative,negation_flip
the hotel has never helpful hotel service.,negative,negation_flip
the hotel has friendly hotel service.,positive,positive_aug
the hotel has not friendly hotel service.,negative,negation_flip
the hotel has not too friendly hotel service.,negative,negation_flip
the hotel has not very friendly hotel service.,negative,negation_flip
the hotel has not so friendly hotel service.,negative,negation_flip
the hotel has never friendly hotel service.,negative,negation_flip
the hotel has comfortable hotel service.,positive,positive_aug
the hotel has not comfortable hotel service.,negative,negation_flip
the hotel has not too comfortable hotel service.,negative,negation_flip
the hotel has not very comfortable hotel service.,negative,negation_flip
the hotel has not so comfortable hotel service.,negative,negation_flip
the hotel has never comfortable hotel service.,negative,negation_flip
the hotel has excellent hotel service.,positive,positive_aug
the hotel has not excellent hotel service.,negative,negation_flip
the hotel has not too excellent hotel service.,negative,negation_flip
the hotel has not very excellent hotel service.,negative,negation_flip
the hotel has not so excellent hotel service.,negative,negation_flip
the hotel has never excellent hotel service.,negative,negation_flip
the hotel has good customer service.,positive,positive_aug
the hotel has not good customer service.,negative,negation_flip
the hotel has not too good customer service.,negative,negation_flip
the hotel has not very good customer service.,negative,negation_flip
the hotel has not so good customer service.,negative,negation_flip
the hotel has never good customer service.,negative,negation_flip
the hotel has great customer service.,positive,positive_aug
the hotel has not great customer service.,negative,negation_flip
the hotel has not too great customer service.,negative,negation_flip
the hotel has not very great customer service.,negative,negation_flip
the hotel has not so great customer service.,negative,negation_flip
the hotel has never great customer service.,negative,negation_flip
the hotel has nice customer service.,positive,positive_aug
the hotel has not nice customer service.,negative,negation_flip
the hotel has not too nice customer service.,negative,negation_flip
the hotel has not very nice customer service.,negative,negation_flip
the hotel has not so nice customer service.,negative,negation_flip
the hotel has never nice customer service.,negative,negation_flip
the hotel has clean customer service.,positive,positive_aug
the hotel has not clean customer service.,negative,negation_flip
the hotel has not too clean customer service.,negative,negation_flip
the hotel has not very clean customer service.,negative,negation_flip
the hotel has not so clean customer service.,negative,negation_flip
the hotel has never clean customer service.,negative,negation_flip
the hotel has helpful customer service.,positive,positive_aug
the hotel has not helpful customer service.,negative,negation_flip
the hotel has not too helpful customer service.,negative,negation_flip
the hotel has not very helpful customer service.,negative,negation_flip
the hotel has not so helpful customer service.,negative,negation_flip
the hotel has never helpful customer service.,negative,negation_flip
the hotel has friendly customer service.,positive,positive_aug
the hotel has not friendly customer service.,negative,negation_flip
the hotel has not too friendly customer service.,negative,negation_flip
the hotel has not very friendly customer service.,negative,negation_flip
the hotel has not so friendly customer service.,negative,negation_flip
the hotel has never friendly customer service.,negative,negation_flip
the hotel has comfortable customer service.,positive,positive_aug
the hotel has not comfortable customer service.,negative,negation_flip
the hotel has not too comfortable customer service.,negative,negation_flip
the hotel has not very comfortable customer service.,negative,negation_flip
the hotel has not so comfortable customer service.,negative,negation_flip
the hotel has never comfortable customer service.,negative,negation_flip
the hotel has excellent customer service.,positive,positive_aug
the hotel has not excellent customer service.,negative,negation_flip
the hotel has not too excellent customer service.,negative,negation_flip
the hotel has not very excellent customer service.,negative,negation_flip
the hotel has not so excellent customer service.,negative,negation_flip
the hotel has never excellent customer service.,negative,negation_flip
the hotel has good the service.,positive,positive_aug
the hotel has not good the service.,negative,negation_flip
the hotel has not too good the service.,negative,negation_flip
the hotel has not very good the service.,negative,negation_flip
the hotel has not so good the service.,negative,negation_flip
the hotel has never good the service.,negative,negation_flip
the hotel has great the service.,positive,positive_aug
the hotel has not great the service.,negative,negation_flip
the hotel has not too great the service.,negative,negation_flip
the hotel has not very great the service.,negative,negation_flip
the hotel has not so great the service.,negative,negation_flip
the hotel has never great the service.,negative,negation_flip
the hotel has nice the service.,positive,positive_aug
the hotel has not nice the service.,negative,negation_flip
the hotel has not too nice the service.,negative,negation_flip
the hotel has not very nice the service.,negative,negation_flip
the hotel has not so nice the service.,negative,negation_flip
the hotel has never nice the service.,negative,negation_flip
the hotel has clean the service.,positive,positive_aug
the hotel has not clean the service.,negative,negation_flip
the hotel has not too clean the service.,negative,negation_flip
the hotel has not very clean the service.,negative,negation_flip
the hotel has not so clean the service.,negative,negation_flip
the hotel has never clean the service.,negative,negation_flip
the hotel has helpful the service.,positive,positive_aug
the hotel has not helpful the service.,negative,negation_flip
the hotel has not too helpful the service.,negative,negation_flip
the hotel has not very helpful the service.,negative,negation_flip
the hotel has not so helpful the service.,negative,negation_flip
the hotel has never helpful the service.,negative,negation_flip
the hotel has friendly the service.,positive,positive_aug
the hotel has not friendly the service.,negative,negation_flip
the hotel has not too friendly the service.,negative,negation_flip
the hotel has not very friendly the service.,negative,negation_flip
the hotel has not so friendly the service.,negative,negation_flip
the hotel has never friendly the service.,negative,negation_flip
the hotel has comfortable the service.,positive,positive_aug
the hotel has not comfortable the service.,negative,negation_flip
the hotel has not too comfortable the service.,negative,negation_flip
the hotel has not very comfortable the service.,negative,negation_flip
the hotel has not so comfortable the service.,negative,negation_flip
the hotel has never comfortable the service.,negative,negation_flip
the hotel has excellent the service.,positive,positive_aug
the hotel has not excellent the service.,negative,negation_flip
the hotel has not too excellent the service.,negative,negation_flip
the hotel has not very excellent the service.,negative,negation_flip
the hotel has not so excellent the service.,negative,negation_flip
the hotel has never excellent the service.,negative,negation_flip
the hotel has good staff.,positive,positive_aug
the hotel has not good staff.,negative,negation_flip
the hotel has not too good staff.,negative,negation_flip
the hotel has not very good staff.,negative,negation_flip
the hotel has not so good staff.,negative,negation_flip
the hotel has never good staff.,negative,negation_flip
the hotel has great staff.,positive,positive_aug
the hotel has not great staff.,negative,negation_flip
the hotel has not too great staff.,negative,negation_flip
the hotel has not very great staff.,negative,negation_flip
the hotel has not so great staff.,negative,negation_flip
the hotel has never great staff.,negative,negation_flip
the hotel has nice staff.,positive,positive_aug
the hotel has not nice staff.,negative,negation_flip
the hotel has not too nice staff.,negative,negation_flip
the hotel has not very nice staff.,negative,negation_flip
the hotel has not so nice staff.,negative,negation_flip
the hotel has never nice staff.,negative,negation_flip
the hotel has clean staff.,positive,positive_aug
the hotel has not clean staff.,negative,negation_flip
the hotel has not too clean staff.,negative,negation_flip
the hotel has not very clean staff.,negative,negation_flip
the hotel has not so clean staff.,negative,negation_flip
the hotel has never clean staff.,negative,negation_flip
the hotel has helpful staff.,positive,positive_aug
the hotel has not helpful staff.,negative,negation_flip
the hotel has not too helpful staff.,negative,negation_flip
the hotel has not very helpful staff.,negative,negation_flip
the hotel has not so helpful staff.,negative,negation_flip
the hotel has never helpful staff.,negative,negation_flip
the hotel has friendly staff.,positive,positive_aug
the hotel has not friendly staff.,negative,negation_flip
the hotel has not too friendly staff.,negative,negation_flip
the hotel has not very friendly staff.,negative,negation_flip
the hotel has not so friendly staff.,negative,negation_flip
the hotel has never friendly staff.,negative,negation_flip
the hotel has comfortable staff.,positive,positive_aug
the hotel has not comfortable staff.,negative,negation_flip
the hotel has not too comfortable staff.,negative,negation_flip
the hotel has not very comfortable staff.,negative,negation_flip
the hotel has not so comfortable staff.,negative,negation_flip
the hotel has never comfortable staff.,negative,negation_flip
the hotel has excellent staff.,positive,positive_aug
the hotel has not excellent staff.,negative,negation_flip
the hotel has not too excellent staff.,negative,negation_flip
the hotel has not very excellent staff.,negative,negation_flip
the hotel has not so excellent staff.,negative,negation_flip
the hotel has never excellent staff.,negative,negation_flip
the hotel has good the staff.,positive,positive_aug
the hotel has not good the staff.,negative,negation_flip
the hotel has not too good the staff.,negative,negation_flip
the hotel has not very good the staff.,negative,negation_flip
the hotel has not so good the staff.,negative,negation_flip
the hotel has never good the staff.,negative,negation_flip
the hotel has great the staff.,positive,positive_aug
the hotel has not great the staff.,negative,negation_flip
the hotel has not too great the staff.,negative,negation_flip
the hotel has not very great the staff.,negative,negation_flip
the hotel has not so great the staff.,negative,negation_flip
the hotel has never great the staff.,negative,negation_flip
the hotel has nice the staff.,positive,positive_aug
the hotel has not nice the staff.,negative,negation_flip
the hotel has not too nice the staff.,negative,negation_flip
the hotel has not very nice the staff.,negative,negation_flip
the hotel has not so nice the staff.,negative,negation_flip
the hotel has never nice the staff.,negative,negation_flip
the hotel has clean the staff.,positive,positive_aug
the hotel has not clean the staff.,negative,negation_flip
the hotel has not too clean the staff.,negative,negation_flip
the hotel has not very clean the staff.,negative,negation_flip
the hotel has not so clean the staff.,negative,negation_flip
the hotel has never clean the staff.,negative,negation_flip
the hotel has helpful the staff.,positive,positive_aug
the hotel has not helpful the staff.,negative,negation_flip
the hotel has not too helpful the staff.,negative,negation_flip
the hotel has not very helpful the staff.,negative,negation_flip
the hotel has not so helpful the staff.,negative,negation_flip
the hotel has never helpful the staff.,negative,negation_flip
the hotel has friendly the staff.,positive,positive_aug
the hotel has not friendly the staff.,negative,negation_flip
the hotel has not too friendly the staff.,negative,negation_flip
the hotel has not very friendly the staff.,negative,negation_flip
the hotel has not so friendly the staff.,negative,negation_flip
the hotel has never friendly the staff.,negative,negation_flip
the hotel has comfortable the staff.,positive,positive_aug
the hotel has not comfortable the staff.,negative,negation_flip
the hotel has not too comfortable the staff.,negative,negation_flip
the hotel has not very comfortable the staff.,negative,negation_flip
the hotel has not so comfortable the staff.,negative,negation_flip
the hotel has never comfortable the staff.,negative,negation_flip
the hotel has excellent the staff.,positive,positive_aug
the hotel has not excellent the staff.,negative,negation_flip
the hotel has not too excellent the staff.,negative,negation_flip
the hotel has not very excellent the staff.,negative,negation_flip
the hotel has not so excellent the staff.,negative,negation_flip
the hotel has never excellent the staff.,negative,negation_flip
the hotel has good room.,positive,positive_aug
the hotel has not good room.,negative,negation_flip
the hotel has not too good room.,negative,negation_flip
the hotel has not very good room.,negative,negation_flip
the hotel has not so good room.,negative,negation_flip
the hotel has never good room.,negative,negation_flip
the hotel has great room.,positive,positive_aug
the hotel has not great room.,negative,negation_flip
the hotel has not too great room.,negative,negation_flip
the hotel has not very great room.,negative,negation_flip
the hotel has not so great room.,negative,negation_flip
the hotel has never great room.,negative,negation_flip
the hotel has nice room.,positive,positive_aug
the hotel has not nice room.,negative,negation_flip
the hotel has not too nice room.,negative,negation_flip
the hotel has not very nice room.,negative,negation_flip
the hotel has not so nice room.,negative,negation_flip
the hotel has never nice room.,negative,negation_flip
the hotel has clean room.,positive,positive_aug
the hotel has not clean room.,negative,negation_flip
the hotel has not too clean room.,negative,negation_flip
the hotel has not very clean room.,negative,negation_flip
the hotel has not so clean room.,negative,negation_flip
the hotel has never clean room.,negative,negation_flip
the hotel has helpful room.,positive,positive_aug
the hotel has not helpful room.,negative,negation_flip
the hotel has not too helpful room.,negative,negation_flip
the hotel has not very helpful room.,negative,negation_flip
the hotel has not so helpful room.,negative,negation_flip
the hotel has never helpful room.,negative,negation_flip
the hotel has friendly room.,positive,positive_aug
the hotel has not friendly room.,negative,negation_flip
the hotel has not too friendly room.,negative,negation_flip
the hotel has not very friendly room.,negative,negation_flip
the hotel has not so friendly room.,negative,negation_flip
the hotel has never friendly room.,negative,negation_flip
the hotel has comfortable room.,positive,positive_aug
the hotel has not comfortable room.,negative,negation_flip
the hotel has not too comfortable room.,negative,negation_flip
the hotel has not very comfortable room.,negative,negation_flip
the hotel has not so comfortable room.,negative,negation_flip
the hotel has never comfortable room.,negative,negation_flip
the hotel has excellent room.,positive,positive_aug
the hotel has not excellent room.,negative,negation_flip
the hotel has not too excellent room.,negative,negation_flip
the hotel has not very excellent room.,negative,negation_flip
the hotel has not so excellent room.,negative,negation_flip
the hotel has never excellent room.,negative,negation_flip
the hotel has good the room.,positive,positive_aug
the hotel has not good the room.,negative,negation_flip
the hotel has not too good the room.,negative,negation_flip
the hotel has not very good the room.,negative,negation_flip
the hotel has not so good the room.,negative,negation_flip
the hotel has never good the room.,negative,negation_flip
the hotel has great the room.,positive,positive_aug
the hotel has not great the room.,negative,negation_flip
the hotel has not too great the room.,negative,negation_flip
the hotel has not very great the room.,negative,negation_flip
the hotel has not so great the room.,negative,negation_flip
the hotel has never great the room.,negative,negation_flip
the hotel has nice the room.,positive,positive_aug
the hotel has not nice the room.,negative,negation_flip
the hotel has not too nice the room.,negative,negation_flip
the hotel has not very nice the room.,negative,negation_flip
the hotel has not so nice the room.,negative,negation_flip
the hotel has never nice the room.,negative,negation_flip
the hotel has clean the room.,positive,positive_aug
the hotel has not clean the room.,negative,negation_flip
the hotel has not too clean the room.,negative,negation_flip
the hotel has not very clean the room.,negative,negation_flip
the hotel has not so clean the room.,negative,negation_flip
the hotel has never clean the room.,negative,negation_flip
the hotel has helpful the room.,positive,positive_aug
the hotel has not helpful the room.,negative,negation_flip
the hotel has not too helpful the room.,negative,negation_flip
the hotel has not very helpful the room.,negative,negation_flip
the hotel has not so helpful the room.,negative,negation_flip
the hotel has never helpful the room.,negative,negation_flip
the hotel has friendly the room.,positive,positive_aug
the hotel has not friendly the room.,negative,negation_flip
the hotel has not too friendly the room.,negative,negation_flip
the hotel has not very friendly the room.,negative,negation_flip
the hotel has not so friendly the room.,negative,negation_flip
the hotel has never friendly the room.,negative,negation_flip
the hotel has comfortable the room.,positive,positive_aug
the hotel has not comfortable the room.,negative,negation_flip
the hotel has not too comfortable the room.,negative,negation_flip
the hotel has not very comfortable the room.,negative,negation_flip
the hotel has not so comfortable the room.,negative,negation_flip
the hotel has never comfortable the room.,negative,negation_flip
the hotel has excellent the room.,positive,positive_aug
the hotel has not excellent the room.,negative,negation_flip
the hotel has not too excellent the room.,negative,negation_flip
the hotel has not very excellent the room.,negative,negation_flip
the hotel has not so excellent the room.,negative,negation_flip
the hotel has never excellent the room.,negative,negation_flip
the service was bad.,negative,negative_aug
the service was poor.,negative,negative_aug
the service was terrible.,negative,negative_aug
the service was awful.,negative,negative_aug
the service was horrible.,negative,negative_aug
the service was disappointing.,negative,negative_aug
the service was dirty.,negative,negative_aug
the service was rude.,negative,negative_aug
the staff service was bad.,negative,negative_aug
the staff service was poor.,negative,negative_aug
the staff service was terrible.,negative,negative_aug
the staff service was awful.,negative,negative_aug
the staff service was horrible.,negative,negative_aug
the staff service was disappointing.,negative,negative_aug
the staff service was dirty.,negative,negative_aug
the staff service was rude.,negative,negative_aug
the room service was bad.,negative,negative_aug
the room service was poor.,negative,negative_aug
the room service was terrible.,negative,negative_aug
the room service was awful.,negative,negative_aug
the room service was horrible.,negative,negative_aug
the room service was disappointing.,negative,negative_aug
the room service was dirty.,negative,negative_aug
the room service was rude.,negative,negative_aug
the hotel service was bad.,negative,negative_aug
the hotel service was poor.,negative,negative_aug
the hotel service was terrible.,negative,negative_aug
the hotel service was awful.,negative,negative_aug
the hotel service was horrible.,negative,negative_aug
the hotel service was disappointing.,negative,negative_aug
the hotel service was dirty.,negative,negative_aug
the hotel service was rude.,negative,negative_aug
the customer service was bad.,negative,negative_aug
the customer service was poor.,negative,negative_aug
the customer service was terrible.,negative,negative_aug
the customer service was awful.,negative,negative_aug
the customer service was horrible.,negative,negative_aug
the customer service was disappointing.,negative,negative_aug
the customer service was dirty.,negative,negative_aug
the customer service was rude.,negative,negative_aug
the the service was bad.,negative,negative_aug
the the service was poor.,negative,negative_aug
the the service was terrible.,negative,negative_aug
the the service was awful.,negative,negative_aug
the the service was horrible.,negative,negative_aug
the the service was disappointing.,negative,negative_aug
the the service was dirty.,negative,negative_aug
the the service was rude.,negative,negative_aug
the staff was bad.,negative,negative_aug
the staff was poor.,negative,negative_aug
the staff was terrible.,negative,negative_aug
the staff was awful.,negative,negative_aug
the staff was horrible.,negative,negative_aug
the staff was disappointing.,negative,negative_aug
the staff was dirty.,negative,negative_aug
the staff was rude.,negative,negative_aug
the the staff was bad.,negative,negative_aug
the the staff was poor.,negative,negative_aug
the the staff was terrible.,negative,negative_aug
the the staff was awful.,negative,negative_aug
the the staff was horrible.,negative,negative_aug
the the staff was disappointing.,negative,negative_aug
the the staff was dirty.,negative,negative_aug
the the staff was rude.,negative,negative_aug
the room was bad.,negative,negative_aug
the room was poor.,negative,negative_aug
the room was terrible.,negative,negative_aug
the room was awful.,negative,negative_aug
the room was horrible.,negative,negative_aug
the room was disappointing.,negative,negative_aug
the room was dirty.,negative,negative_aug
the room was rude.,negative,negative_aug
the the room was bad.,negative,negative_aug
the the room was poor.,negative,negative_aug
the the room was terrible.,negative,negative_aug
the the room was awful.,negative,negative_aug
the the room was horrible.,negative,negative_aug
the the room was disappointing.,negative,negative_aug
the the room was dirty.,negative,negative_aug
the the room was rude.,negative,negative_aug
the wifi was bad.,negative,negative_aug
the wifi was poor.,negative,negative_aug
the wifi was terrible.,negative,negative_aug
the wifi was awful.,negative,negative_aug
the wifi was horrible.,negative,negative_aug
the wifi was disappointing.,negative,negative_aug
the wifi was dirty.,negative,negative_aug
the wifi was rude.,negative,negative_aug
the the wifi was bad.,negative,negative_aug
the the wifi was poor.,negative,negative_aug
the the wifi was terrible.,negative,negative_aug
the the wifi was awful.,negative,negative_aug
the the wifi was horrible.,negative,negative_aug
the the wifi was disappointing.,negative,negative_aug
the the wifi was dirty.,negative,negative_aug
the the wifi was rude.,negative,negative_aug
the breakfast was bad.,negative,negative_aug
the breakfast was poor.,negative,negative_aug
the breakfast was terrible.,negative,negative_aug
the breakfast was awful.,negative,negative_aug
the breakfast was horrible.,negative,negative_aug
the breakfast was disappointing.,negative,negative_aug
the breakfast was dirty.,negative,negative_aug
the breakfast was rude.,negative,negative_aug
the the breakfast was bad.,negative,negative_aug
the the breakfast was poor.,negative,negative_aug
the the breakfast was terrible.,negative,negative_aug
the the breakfast was awful.,negative,negative_aug
the the breakfast was horrible.,negative,negative_aug
the the breakfast was disappointing.,negative,negative_aug
the the breakfast was dirty.,negative,negative_aug
the the breakfast was rude.,negative,negative_aug
the location was bad.,negative,negative_aug
the location was poor.,negative,negative_aug
the location was terrible.,negative,negative_aug
the location was awful.,negative,negative_aug
the location was horrible.,negative,negative_aug
the location was disappointing.,negative,negative_aug
the location was dirty.,negative,negative_aug
the location was rude.,negative,negative_aug
the the location was bad.,negative,negative_aug
the the location was poor.,negative,negative_aug
the the location was terrible.,negative,negative_aug
the the location was awful.,negative,negative_aug
the the location was horrible.,negative,negative_aug
the the location was disappointing.,negative,negative_aug
the the location was dirty.,negative,negative_aug
the the location was rude.,negative,negative_aug
the facilities was bad.,negative,negative_aug
the facilities was poor.,negative,negative_aug
the facilities was terrible.,negative,negative_aug
the facilities was awful.,negative,negative_aug
the facilities was horrible.,negative,negative_aug
the facilities was disappointing.,negative,negative_aug
the facilities was dirty.,negative,negative_aug
the facilities was rude.,negative,negative_aug
the the facilities was bad.,negative,negative_aug
the the facilities was poor.,negative,negative_aug
the the facilities was terrible.,negative,negative_aug
the the facilities was awful.,negative,negative_aug
the the facilities was horrible.,negative,negative_aug
the the facilities was disappointing.,negative,negative_aug
the the facilities was dirty.,negative,negative_aug
the the facilities was rude.,negative,negative_aug
the stay was bad.,negative,negative_aug
the stay was poor.,negative,negative_aug
the stay was terrible.,negative,negative_aug
the stay was awful.,negative,negative_aug
the stay was horrible.,negative,negative_aug
the stay was disappointing.,negative,negative_aug
the stay was dirty.,negative,negative_aug
the stay was rude.,negative,negative_aug
the the stay was bad.,negative,negative_aug
the the stay was poor.,negative,negative_aug
the the stay was terrible.,negative,negative_aug
the the stay was awful.,negative,negative_aug
the the stay was horrible.,negative,negative_aug
the the stay was disappointing.,negative,negative_aug
the the stay was dirty.,negative,negative_aug
the the stay was rude.,negative,negative_aug
the experience was bad.,negative,negative_aug
the experience was poor.,negative,negative_aug
the experience was terrible.,negative,negative_aug
the experience was awful.,negative,negative_aug
the experience was horrible.,negative,negative_aug
the experience was disappointing.,negative,negative_aug
the experience was dirty.,negative,negative_aug
the experience was rude.,negative,negative_aug
the the experience was bad.,negative,negative_aug
the the experience was poor.,negative,negative_aug
the the experience was terrible.,negative,negative_aug
the the experience was awful.,negative,negative_aug
the the experience was horrible.,negative,negative_aug
the the experience was disappointing.,negative,negative_aug
