review,sentiment,source
"translucent door to the toilet, the layout is like in a train, the price does not match the service a bit.",negative,hrast
"transport, shops are convenient and nearby.",positive,hrast
trash bin was not empty on arrival.,negative,hrast
trash can contained some trash when we arrived.,negative,hrast
trash pickup very loud starting at 5:30am and continued for over an hour.,negative,hrast
traveling by car makes parking extremely expensive in front of hotel.,negative,hrast
treatment of the staff and location.,positive,hrast
treatment of the staff.,neutral,hrast
"tricky to find at first, there’s a sign outside but wasn’t convinced i was in the correct location.",negative,hrast
tried the first morning breakfast.,neutral,hrast
"triple room had 2 big doubles, but it wasn't an issue for 1 night.",positive,hrast
"triple room, clean and nice staff.",positive,hrast
"tv and bathroom light didn't work, had to request service.",negative,hrast
tv and light turned on and off without knowing why -,negative,hrast
tv and light turned on and off without knowing why room.,negative,hrast
tv and radiators not working.,negative,hrast
tv attached to the wall very small and far.,negative,hrast
tv channels very limited.,negative,hrast
tv damaged.,negative,hrast
tv did not broadcast all channels.,negative,hrast
tv did not work.,negative,hrast
tv didn't work in the room.,negative,hrast
tv doesn't work first days.,negative,hrast
tv in the room not working and nothing to do about it (contacted front desk several time).,negative,hrast
tv not working in the room.,negative,hrast
tv not working properly and only few channels!,negative,hrast
"tv not working, no coffee sachets left on day 1.",negative,hrast
tv not working.,negative,hrast
"tv on ipad size, no air conditioning, no fridge etc.",negative,hrast
tv only spanish - no english program.,negative,hrast
tv options could have been better and internet connections.,negative,hrast
tv programs didn't work.,negative,hrast
tv remote and room keys weren't working and we had to activate the room keys every day at least twice.,negative,hrast
tv screen is small.,negative,hrast
tv selection was limited and only one english channel.,negative,hrast
tv too small.,negative,hrast
tv was leaking connection.,negative,hrast
tv was so small and of such poor quality that it was useless.,negative,hrast
tv was very limited to local.,negative,hrast
tv works but a bit difficult.,negative,hrast
"tv, toiletries and comfy bed.",positive,hrast
"twice stayed on our trip! perfect location, super modern and clean.",positive,hrast
twin bed falling apart.,negative,hrast
twin bed instead of double bed.,negative,hrast
twin beds pushed together.,neutral,hrast
two 90 mattresses on a 180 bed.,negative,hrast
two beds next to each other and not a large double bed.,negative,hrast
two beds were suspended and climbing up / down was a challenge.,negative,hrast
"two bedside lamps peeling off the wall, towel holder that needs to be screwed, a blown bulb.",negative,hrast
two chairs in the room would be good.,negative,hrast
two comfortable chairs.,positive,hrast
two days of no hot showers and had to pay at the swimming pool to shower.,negative,hrast
two ladies at reception were rude and treated us very rudely.,negative,hrast
two minutes from toledo station and very close to the main tourist points of naples!,positive,hrast
two separate beds.,neutral,hrast
two shared beds.,neutral,hrast
"two showers, one toilet and one sink with mirror inside the room.",positive,hrast
"two times, i was already back from a day out and cleaning still need to be done, so i had to leave the room when i needed it.",negative,hrast
typical and convenient for using public transport.,positive,hrast
typical italian breakfast is there (a coffee and a croissant) but not easily recognizable from outside.,positive,hrast
"typical, comfortable room.",positive,hrast
unable to close the window.,negative,hrast
"unbeatable location, staff couldn't be friendlier, plenty of amenities around, would definitely come back.",positive,hrast
"unbeatable location, very comfortable accommodation.",positive,hrast
unbeatable views.,positive,hrast
unclean rooms.,negative,hrast
unclean under the beds.,negative,hrast
"uncleaned room, a lot of noise made by open and close the other doors near, and also noise made by maids early in the morning.",negative,hrast
unclear signs when you enter te parking lot.,negative,hrast
unclear which room was booked.,negative,hrast
uncomfortable and noise bed.,negative,hrast
uncomfortable bathroom.,negative,hrast
uncomfortable bed and a horrible pillow.,negative,hrast
uncomfortable bed.,negative,hrast
"uncomfortable beds, old sunken mattresses, old uncomfortable pillows.",negative,hrast
uncomfortable entrance door.,negative,hrast
uncomfortable hard beds.,negative,hrast
uncomfortable location to reach any position of naples.,negative,hrast
uncomfortable pillows and mattresses.,negative,hrast
uncomfortable pillows.,negative,hrast
underground car park do not count more than 15€.,positive,hrast
unexpected and a poor opening experience.,negative,hrast
unexpected lack of service and customer orientation as well as very harsh communication from a member of the management team.,negative,hrast
unexpectedly quiet for such a central neighborhood.,positive,hrast
unfortunately a nightclub is directly across the road which stays opened to 5am!,negative,hrast
"unfortunately big minus point for cleanliness, during 4 days of our stay the floor hasn't been cleaned once and looked like it hasn't seen vacuum cleaner or a mop for at least 3 weeks.",negative,hrast
unfortunately both myself and my daughter were bitten all over our face and body during the night and when we visited a pharmacy the next day we were told these had been caused by bed bugs.,negative,hrast
unfortunately during my entire stay with the wifi available it was impossible to work.,negative,hrast
unfortunately i had some bad luck with the room.,negative,hrast
"unfortunately it is not a b&b nor a real hotel, the reception is only open until 2pm, otherwise you do everything by phone and by numerical code.",negative,hrast
unfortunately it is not the right place for those who want to sleep in the morning.,negative,hrast
unfortunately long waiting time at the reception.,negative,hrast
unfortunately no (mini-) fridge in the room.,negative,hrast
unfortunately no air conditioning in the rooms.,negative,hrast
"unfortunately no air conditioning, difficult with the temperatures in summer.",negative,hrast
"unfortunately no air conditioning, through the open window it was loud and of course very hot.",negative,hrast
unfortunately no air conditioning.,negative,hrast
unfortunately no attention is paid to the visual and cleanliness.,negative,hrast
unfortunately no breakfast was served as this has been discontinued due to the pandemic.,negative,hrast
"unfortunately no coffee /tea in the room, despite the description in the booking.",negative,hrast
unfortunately no minibar or drinks on site.,negative,hrast
unfortunately no refrigerator.,negative,hrast
unfortunately nobody will help you with your luggage.,negative,hrast
unfortunately only a few tables on the terrace.,negative,hrast
unfortunately our room had an unpleasant smell similar to body odor/sweat.,negative,hrast
unfortunately relatively far from public transport staion.,negative,hrast
unfortunately some guests when serving at the buffet do not wear masks.,negative,hrast
unfortunately the ac was not working.,negative,hrast
"unfortunately the bath soap finished the first night out of 4 nights in total of our stay, never replaced.",negative,hrast
unfortunately the bathroom wasn't thoroughly cleaned.,negative,hrast
unfortunately the cutlery in the breakfast area was often dirty.,negative,hrast
unfortunately the food and the service were bad.,negative,hrast
"unfortunately the heating didn't work in the room, very questionable in december.",negative,hrast
"unfortunately the hotel, it wasn’t very clean.",negative,hrast
unfortunately the restaurant was never open.,negative,hrast
unfortunately the room keeping was very poor from coffee not being replaced in the room to beds not being made.,negative,hrast
unfortunately the rooms are showing the stress of time.,negative,hrast
"unfortunately the shower handle was broken and the repair it when i complaint, but still not stable during taking shower it bent from its hook.",negative,hrast
unfortunately the street next door is too noise to keep the windows open.,negative,hrast
unfortunately the whole bathroom gets flooded and you can't take a shower in peace.,negative,hrast
unfortunately there is no bidet in the bathroom.,negative,hrast
"unfortunately there is no breakfast, so it is inconvenient to have to go out and have breakfast far away.",negative,hrast
unfortunately there was no closet in the room.,negative,hrast
"unfortunately there was no fridge in the room, this prevented having fresh water for the night or storing food for some snacks.",negative,hrast
unfortunately there was no full length mirror in the room.,negative,hrast
unfortunately there was no wardrobe or at least enough space to hang clothes and jackets.,negative,hrast
unfortunately there was nobody was to open the main door.,negative,hrast
unfortunately unable to have dinner at the hotel.,negative,hrast
unfortunately upon check-in our bathroom wasn´t entirely clean.,negative,hrast
unfortunately very bad wifi.,negative,hrast
unfortunately we also found hair on the bed.,negative,hrast
unfortunately we did not like the cleanliness levels.,negative,hrast
unfortunately we had a street side room which was very noisy and didn't allow us to leave the window open at night.,negative,hrast
unfortunately we had some noisy neighbours.,negative,hrast
unfortunately we had to pay for using the pool.,negative,hrast
unfortunately we were a bit disappointed with the room.,negative,hrast
unfortunately we were staying during a heatwave and there is no air conditioning in the rooms.,negative,hrast
unfortunately when we were there the pool was under maintenance.,negative,hrast
unfortunately you can hear the disco on a friday and saturday in the rooms.,negative,hrast
unfortunately you could only have breakfast in the room.,negative,hrast
"unfortunately, a fan is not enough.",negative,hrast
"unfortunately, a football field is located next to it and it was very noisy to keep the window open.",negative,hrast
"unfortunately, a number of the rooms being refurbished were very close to us and there was constant banging and drilling.",negative,hrast
"unfortunately, breakfast is available from 8am and not earlier.",negative,hrast
"unfortunately, despite enjoying the height of the building, there are no ""panoramic"" points overlooking the port for example.",negative,hrast
"unfortunately, due to limited opening hours and use by swimming clubs and lessons, the huge indoor pool could not be used, as it was constantly fully booked.",negative,hrast
"unfortunately, i cannot judge breakfast - we did not have any, as there are great culinary delicacies available in the area.",negative,hrast
"unfortunately, i would rate breakfast as 5/10.",negative,hrast
"unfortunately, no breakfast is offered anymore!",negative,hrast
"unfortunately, no one from the local restaurant owners knew this address.",negative,hrast
"unfortunately, our request for a quiet room was not met.",negative,hrast
"unfortunately, our room did not look anything like the rooms on the website.",negative,hrast
"unfortunately, our room was never cleaned in the fourth day.",negative,hrast
"unfortunately, our room was not very clean.",negative,hrast
"unfortunately, room decoration is missing and makes the very nice rooms a bit cool and impersonal.",negative,hrast
"unfortunately, the 2 warmed up the room more often than cooled it.",negative,hrast
"unfortunately, the air conditioning practically did not work.",negative,hrast
"unfortunately, the air conditioning was too loud.",negative,hrast
"unfortunately, the bathroom was moldy, the ventilation cover very dirty.",negative,hrast
"unfortunately, the bed sheet was not clean.",negative,hrast
"unfortunately, the booked single room had only a window in the tiny courtyard.",negative,hrast
"unfortunately, the breakfast due to work was not in the hotel, so it was a negative aspect.",negative,hrast
"unfortunately, the breakfast was not provided.",negative,hrast
"unfortunately, the breakfast wasn't particularly good.",negative,hrast
"unfortunately, the building is very badly soundproofed.",negative,hrast
"unfortunately, the curtains do not darken, the room is bright all night due to the street lights.",negative,hrast
"unfortunately, the hotel still lacks: there is no private parking for guests' cars and, above all, a private space to be able to at least unload luggage instead of having to do this in the street.",negative,hrast
"unfortunately, the house is very noisy.",negative,hrast
"unfortunately, the location of the toilet and its size are not very comfortable.",negative,hrast
"unfortunately, the parking is small and not included in the price of the stay, same as for the breakfast.",negative,hrast
"unfortunately, the place is jaded and would need proper maintenance and some building upgrades.",negative,hrast
"unfortunately, the room was not cleaned up once.",negative,hrast
"unfortunately, the wifi didn't work in my room.",negative,hrast
"unfortunately, the windows in the room could not be opened.",negative,hrast
"unfortunately, there is a charge for parking.",negative,hrast
"unfortunately, there is no wardrobe.",negative,hrast
"unfortunately, there was no elevator in the hotel.",negative,hrast
"unfortunately, there were bed bugs in our room.",negative,hrast
"unfortunately, when you are not in a big group you are not allowed into some of the relaxation areas in the hotel such as the main bar.",negative,hrast
unfriendly and picky staff.,negative,hrast
unfriendly breakfast staff.,negative,hrast
unfriendly staff and bad location.,negative,hrast
unfriendly staff.,negative,hrast
"ungenerous on room supplies such as coffee, milk and shampoos.",negative,hrast
unhelpful employee outside of the building could not even point to where to park or if they got tv chargers.,negative,hrast
unhelpful staff.,negative,hrast
unique hotel in total white architecture and full of mirrors.,positive,hrast
unique hotel.,positive,hrast
unique location.,positive,hrast
unique view.,positive,hrast
unmaintained cleaning at the entrance to the room.,negative,hrast
"unmanned facility, waiting on arrival to take over the room.",negative,hrast
unpainted ceiling in the room.,negative,hrast
"unpleasant smell of the room, as if someone had been smoking recently.",negative,hrast
unprofessional in redoing the rooms they do not control the mini-bar.,negative,hrast
unreliable wifi.,negative,hrast
"until shortly after midnight it was louder on the street, you heard in the room despite closed windows, it is just a lively area.",negative,hrast
"until very late, chairs scraping the floor were very annoying.",negative,hrast
"untuned piano, unclear cleaning instructions, needed more kitchen utensils.",negative,hrast
"upholstered bed is not very unhygienic, it also looked like it was from the bathroom we did not want to talk at all.",negative,hrast
"upon arrival with a fully prepaid booking, the hotel requires a deposit of 60 eur, and this is not mentioned in the booking conditions, upon departure, despite the absence of claims and completed calculations, the employee refused to remove the blocking and until, after 3 days, the money in the account is not unlocked.",negative,hrast
"upon arrival, you can park your car up front to unload.",positive,hrast
"upon arriving at the room i had some small problem, that is, i found that there was no tv remote, the hair dryer holder was loose and the bedside lamp did not hold up properly, but the staff solved it for me.",positive,hrast
upper floor air-conditioned at high temperatures.,negative,hrast
useful communal area.,positive,hrast
useful mini fridge in the room.,positive,hrast
"useful place to stay if all you want is a clean room, bed and shower.",positive,hrast
"usually accommodations offer more choice, even when ""minimal"" (ex: juice, yogurt, fresh fruit).",negative,hrast
vague and non engaging answer from one of the receptionists regarding breakfast options.,negative,hrast
value and location!,positive,hrast
value for money and good location.,positive,hrast
value for money is not right.,negative,hrast
value for money kind of accommodation with the metro very close-by.,positive,hrast
value of money considered cheap 2500nok for 3 nights.,positive,hrast
varied and abundant breakfast.,positive,hrast
varied breakfast (many choices in both salty and sweet).,positive,hrast
varied breakfast with amazing desserts.,positive,hrast
varied breakfast.,positive,hrast
variety in the offer would be nice as well as lactose-free milk /yogurt would be desirable.,negative,hrast
various breakfast options.,positive,hrast
"various tea selection, in a quiet neighborhood.",positive,hrast
vegetarian options at breakfast.,positive,hrast
ventilation in the bathroom did not turn off - or you pulled out the whole general switch.,negative,hrast
ventilation in the bathroom probably never been cleaned.,negative,hrast
ventilation in the room was not good.,negative,hrast
ventilation is bad.,negative,hrast
ventilation of the rooms could be better.,negative,hrast
very accommodating staff.,positive,hrast
very attentive and friendly staff.,positive,hrast
very attentive and helpful staff from the minute one.,positive,hrast
very attentive and professional staff.,positive,hrast
"very attentive and prudent staff, individual requests are considered.",positive,hrast
very attentive gents.,positive,hrast
very attentive reception.,positive,hrast
very attentive staff.,positive,hrast
very average breakfast.,negative,hrast
very average room with limited amenities.,negative,hrast
very bad (noise but no fresh air).,negative,hrast
very bad air conditioning.,negative,hrast
very bad bathtub paint peeling off.,negative,hrast
very bad breakfast.,negative,hrast
very bad facilities.,negative,hrast
"very bad quality products inside the room, room not maintained properly.",negative,hrast
very bad service of internet.,negative,hrast
very bad smell coming from the bathroom.,negative,hrast
very bad soundproofing of the room.,negative,hrast
"very basic breakfast (no cheese, no toaster, limited pastries and no restocking more than an hour before the end of the breakfast time.",negative,hrast
very basic breakfast.,negative,hrast
very basic but value for money.,neutral,hrast
"very beautiful and welcoming rooms, central location and very convenient to reach the main things to visit, well served by public transport.",positive,hrast
very beautiful quiet apartment and very clean.,positive,hrast
very beautiful to walk around the beach in the evening.,positive,hrast
very beautiful view from the room.,positive,hrast
very big and comfortable bed.,positive,hrast
very big noise almost the whole night!,negative,hrast
very big room.,positive,hrast
very busy area so as a solo female traveler you never feel alone and unsafe.,negative,hrast
very busy breakfast.,negative,hrast
"very busy day so even tho we have our breakfast included had to be lucky to get a table,  many people that day!",negative,hrast
very calm and relaxing food is amazing especially during the breakfast.,positive,hrast
very central - right next to a subway station and a large shopping street.,positive,hrast
very central and bar connected to hotel.,positive,hrast
"very central and clean, helpful friendly staff.",positive,hrast
very central and great location for city traveller.,positive,hrast
very central and super friendly staff.,positive,hrast
very central and the center can be reached quickly by foot.,positive,hrast
very central but quiet.,positive,hrast
very central facility.,positive,hrast
very central hotel.,positive,hrast
very central in the old town.,positive,hrast
"very central location in the middle of the old town, yet quietly located in a side street; very friendly staff; a necessary repair was done very quickly; friendly breakfast service; nice, modern two-bedroom apartment on two floors; a 25m competition pool in the house.",positive,hrast
very central location to the old town.,positive,hrast
very central location.,positive,hrast
"very central to the city center, everything within easy walking distance.",positive,hrast
"very central, clean and quiet to be right in the center, great location for the ferry at the pier bevrello, i will definitely be back.",positive,hrast
"very central, pool appreciated.",positive,hrast
"very central, very clean.",positive,hrast
very central.,positive,hrast
very centrally located.,positive,hrast
very charming check-in.,positive,hrast
very cheap soap in the bathroom.,negative,hrast
"very chic hotel, stylish decor, top location for visits and restaurants, the very beautiful neighborhood, beach 20 minutes walk, not noisy at night because of little traffic, french balcony where you can sit and enjoy, the provision of a beautiful common area with tea coffee cupcakes water at will.",positive,hrast
"very chic, modern, comfortable bed, nice bathroom, mini bar, hair dryer, tv, air conditioning.",positive,hrast
"very clean ,superb location.",positive,hrast
very clean and all covid protocols were followed.,positive,hrast
very clean and amazing customer servcie.,positive,hrast
very clean and big room and location is great.,positive,hrast
very clean and close to all central places.,positive,hrast
very clean and comfortable room.,positive,hrast
very clean and comfortable rooms.,positive,hrast
"very clean and comfy beds, also a lovely terras to sit on.",positive,hrast
very clean and cozy rooms.,positive,hrast
very clean and easy to get to.,positive,hrast
"very clean and equipped with all comforts, including a small balcony.",positive,hrast
very clean and fresh hotel with pleasant design.,positive,hrast
very clean and fresh rooms.,positive,hrast
very clean and great bed / mattress.,positive,hrast
very clean and hospitable.,positive,hrast
very clean and in a great location.,positive,hrast
very clean and nice hotel.,positive,hrast
very clean and organized room.,positive,hrast
"very clean and professional, lovely building and staff were very kind.",positive,hrast
very clean and quiet room.,positive,hrast
very clean and spacious room.,positive,hrast
very clean and the furnishings were new and modern.,positive,hrast
very clean and very safe room!!,positive,hrast
very clean and warm room.,positive,hrast
very clean and well maintained rooms.,positive,hrast
very clean bathroom.,positive,hrast
very clean comfortable and the staff were lovely.,positive,hrast
very clean comfortable beds.,positive,hrast
very clean comfy rooms.,positive,hrast
very clean facilities.,positive,hrast
"very clean facility, very kind and helpful staff!",positive,hrast
very clean hotel and comfortable rooms.,positive,hrast
"very clean hotel, not a large room, but very well.",positive,hrast
very clean hotel.,positive,hrast
very clean large comfortable room.,positive,hrast
very clean place and comfortable.,positive,hrast
very clean place.,positive,hrast
very clean room and clean hotel.,positive,hrast
very clean room and probably the first place where bathroom was better than the actual room.,positive,hrast
very clean room too.,positive,hrast
"very clean room, fresh sheets, bathroom shining, even soap was good quality.",positive,hrast
"very clean room, very friendly staff, great location.",positive,hrast
very clean rooms and buffet breakfast was lovely.,positive,hrast
very clean rooms and kettle for tea and herbal teas in all rooms.,positive,hrast
very clean very friendly people.,positive,hrast
"very clean, beautiful and comfortable room with cleaning service every day and amazing view over piazza dante, and a very helpful host who is willing at any time to arrange anything for you.",positive,hrast
"very clean, beautiful bathroom, nice staff, good situation.",positive,hrast
"very clean, beautiful view, great breakfast and nice staff.",positive,hrast
"very clean, big bed, very bright.",positive,hrast
"very clean, comfortable bed.",positive,hrast
"very clean, comfortable hotel.",positive,hrast
"very clean, comfortable, modern and really welcoming staff.",positive,hrast
"very clean, everyone very friendly.",positive,hrast
"very clean, great location staff were great.",positive,hrast
"very clean, great location.",positive,hrast
"very clean, great shower and the staff were very friendly and helpful.",positive,hrast
"very clean, huge shower.",positive,hrast
"very clean, large shower and nice swimming pool.",positive,hrast
"very clean, lovely breakfast, very helpful staff.",positive,hrast
"very clean, lovely hotel.",positive,hrast
"very clean, lovely maids.",positive,hrast
"very clean, modern and spacious rooms.",positive,hrast
"very clean, modern and spacious with a very comfortable bed and great facilities in the room.",positive,hrast
"very clean, modern bathroom.",positive,hrast
"very clean, new, very good location, small and cozy hotel.",positive,hrast
"very clean, nice rooms, walking distance to everything and a great bar in the lounge.",positive,hrast
"very clean, polite helpful staff, food excellent, breakfast caters for all, plenty of variety of food, rooms cleaned daily, basic but comfortable.",positive,hrast
"very clean, really nice staff.",positive,hrast
"very clean, updated, with a very helpful staff, the front desk customer service was awesome they spoke english well.",positive,hrast
"very clean, very quiet!!!! it will be again my first choice the next time i am gonna visit salzburg.",positive,hrast
"very clean, warm, cozy room and above all quiet and quiet.",positive,hrast
very close (one train stop) from the airport.,positive,hrast
very close metro station.,positive,hrast
very close to a friend we were visiting and close to the airport.,positive,hrast
very close to a metro station and the main train station.,positive,hrast
"very close to central station, busses and most attractions.",positive,hrast
very close to good restaurants and grocery stores.,positive,hrast
very close to lots of bars and restaurants.,positive,hrast
very close to metro (bella sky).,positive,hrast
very close to metro so easy transport.,positive,hrast
very close to metro station.,positive,hrast
very close to mirabelle palace and walkable to the old town.,positive,hrast
very close to red/blue tourist bus.,positive,hrast
very close to the airport and train station.,positive,hrast
"very close to the airport, a relatively quiet and newly renovated hotel.",positive,hrast
very close to the arc de triomf area and the port (10 mins walk).,positive,hrast
very close to the center.,positive,hrast
very close to the downtown area of the city.,positive,hrast
very close to the main attractions.,positive,hrast
"very close to the sagrada familia and bus and train lines, highly recommended.",positive,hrast
very close to the salzburg center and train station.,positive,hrast
very close to the train station and city centre.,positive,hrast
very close to the train station and nice room.,positive,hrast
very close to the train station.,positive,hrast
very close to train station.,positive,hrast
very close to transportation and central to visit the city.,positive,hrast
"very closer to sagrada, metro/bus station.",positive,hrast
very cold pool.,negative,hrast
very comfortable and clean rooms.,positive,hrast
very comfortable and cozy beds are in the bedroom.,positive,hrast
very comfortable and spacious bed.,positive,hrast
"very comfortable and very white bed, relaxing white circular bathroom, very minimal and very interesting.",positive,hrast
"very comfortable bed and delicious, large selection breakfast.",positive,hrast
very comfortable bed and great location to visit.,positive,hrast
very comfortable bed and location.,positive,hrast
very comfortable bed and memory foam pillows.,positive,hrast
very comfortable bed nice staff very good shower and clean.,positive,hrast
very comfortable bed!,positive,hrast
"very comfortable bed, clean and modern room, everything you need at your fingertips (and even more), excellent location.",positive,hrast
"very comfortable bed, staff was friendly, and really good access to the travel services.",positive,hrast
very comfortable bedroom.,positive,hrast
very comfortable beds and very good and new bathroom.,positive,hrast
"very comfortable beds, and wc recently refurbished.",positive,hrast
"very comfortable beds, delicious breakfast.",positive,hrast
very comfortable beds.,positive,hrast
very comfortable for solo travelling.,positive,hrast
very comfortable for two adults and two children.,positive,hrast
very comfortable mattress.,positive,hrast
"very comfortable modern hotel, great service from all the staff.",positive,hrast
very comfortable room good location.,positive,hrast
very comfortable room with anti-stress mattresses; very clean.,positive,hrast
very comfortable room with good soundproofing.,positive,hrast
very comfortable rooms.,positive,hrast
very comfortable with awesome views.,positive,hrast
"very comfortable, clean, nice staff.",positive,hrast
"very comfortable, colourful and cozy hotel.",positive,hrast
"very comfortable, pleasant, very good staff, facilities in excellent condition.",positive,hrast
"very comfortable, very helpful staff, delicious breakfast, very convenient to metro or ferry into the centre.",positive,hrast
"very comfortable, walking distance to city centre.",positive,hrast
"very comfortable, well connected by metro, good facility.",positive,hrast
"very comfortable, wonderful shower, heated bathroom floor.",positive,hrast
"very comfy bed, quiet room.",positive,hrast
very comfy beds.,positive,hrast
"very competent, friendly staff.",positive,hrast
very complete breakfast.,positive,hrast
very complicated to pay for expensive parking facilities.,negative,hrast
very conected to the public transportation.,positive,hrast
very confortable rooms and we adored the pillows.,positive,hrast
very considerate to people from different countries.,positive,hrast
very continental breakfast with few local foods.,positive,hrast
very convenient check-in.,positive,hrast
very convenient for the metro just across the road and cheap rail tickets to anywhere.,positive,hrast
very convenient location also for visiting some interesting places in barcelona on foot.,positive,hrast
very convenient location for a short business stay.,positive,hrast
very convenient location for the train station especially as we wanted to do lots of day trips.,positive,hrast
very convenient location for visiting the historic center of naples.,positive,hrast
very convenient location near napoli centrale station.,positive,hrast
very convenient location next to the train station.,positive,hrast
very convenient location of the hotel from the historical center.,positive,hrast
very convenient location right next to central train station.,positive,hrast
very convenient location.,positive,hrast
very convenient to get around and staff were lovely.,positive,hrast
very convenient to the bus.,positive,hrast
very convenient to the train station.,positive,hrast
very convenient to the transportation.,positive,hrast
very convenient to train station and a nice 20 minute walk to the centre of copenhagen.,positive,hrast
very convenient underground parking.,positive,hrast
"very conveniently located, comfortable room/bed with a small working area, very good breakfast including organic and local products.",positive,hrast
very cool and comfortable hotel.,positive,hrast
very cosy and charming hotel behind the station.,positive,hrast
"very cosy, family atmosphere throughout the hotel.",positive,hrast
"very cosy, very nice and helpful owners.",positive,hrast
very courteous and dedicated staff.,positive,hrast
very courteous and helpful staff!,positive,hrast
very courteous and helpful staff.,positive,hrast
very courteous friendly staff.,positive,hrast
very courteous staff.,positive,hrast
"very courteous, warm and helpful person at reception!",positive,hrast
very cozy clean rooms.,positive,hrast
"very cramped toilet with shower, very small room, do not turn around.",negative,hrast
"very cute, clean, modern, quiet, good location, amazing staff…no complaints, only compliments!",positive,hrast
very dark bathroom.,negative,hrast
very dark room.,negative,hrast
"very dedicated staff, super kind and very welcoming.",positive,hrast
very delicious breakfast.,positive,hrast
very difficult getting to the room.,negative,hrast
"very difficult to check-in after 6pm, no indication about where to park.",negative,hrast
very difficult to find the location and apartment itself.,negative,hrast
"very dirty pool, rooms not properly cleaned, not worth the money.",negative,hrast
very dirty windows.,negative,hrast
"very dirty, including vommits on the carpet.",negative,hrast
very disappointed breakfast.,negative,hrast
very disappointed hotel!!,negative,hrast
very disappointing as it was very very expensive.,negative,hrast
"very disappointing setting, historic building but not maintained.",negative,hrast
very disorganised at breakfast.,negative,hrast
"very disorganized house keeping, they either miss cleaning and you have to go to reception and ask for it or they come very late at 4,5 pm.",negative,hrast
very distant staff who always seemed busy with something else when i had questions or needed something.,negative,hrast
very disturbing smell in the room.,negative,hrast
"very dusty and stains on the walls, like someone splashed something on the walls.",negative,hrast
"very dusty, no mini fridge.",negative,hrast
very early in the morning it was partly quite loud.,negative,hrast
"very early in the morning or late at night, the corridors were pretty noisy.",negative,hrast
"very easy access from the airport by train, great location for late evening and early morning flights.",positive,hrast
very easy to get and great location.,positive,hrast
"very easy to reach the city center, near the metro, comfortable bed, friendly staff.",positive,hrast
very easy to store luggage.,positive,hrast
very easy to walk to nearby sights and tours.,positive,hrast
very effective air conditioning.,positive,hrast
very effective blackout blinds.,positive,hrast
very efficient place close to the airport.,positive,hrast
very efficient space.,positive,hrast
"very elegant interior design, tasty breakfast, comfortable room, excellent service.",positive,hrast
very exciting guestbook/list of famous visitors.,positive,hrast
very expensive breakfast!,negative,hrast
very expensive considering the poor selection of food.,negative,hrast
very expensive for what it is.,negative,hrast
very expensive for what it offers.,negative,hrast
very expensive parking in the area (30-35 per day)!,negative,hrast
very expensive parking.,negative,hrast
very familiar and comfortably furnished.,positive,hrast
very family friendly.,positive,hrast
very far away from city center.,negative,hrast
"very far from anything you plan to do in barcelona, you always have to take the metro.",negative,hrast
very far from old town.,negative,hrast
"very far from the center (1h by bus, 1h20 by foot), forbidden to eat our own food in the kitchen.",negative,hrast
very few options at breakfast.,negative,hrast
very fine breakfast.,positive,hrast
very fresh breakfast. very flexible with schedules.,positive,hrast
"very friendly and accommodating staff, helpful with finding food when they stated that the building next door had ceased restaurant.",positive,hrast
very friendly and accommodating staff.,positive,hrast
very friendly and courteous staff at the reception.,positive,hrast
very friendly and dedicated staff.,positive,hrast
very friendly and helpful front desk staff.,positive,hrast
very friendly and helpful guys in the reception.,positive,hrast
very friendly and helpful people everywhere.,positive,hrast
very friendly and helpful people.,positive,hrast
very friendly and helpful personnel.,positive,hrast
very friendly and helpful receptionists.,positive,hrast
very friendly and helpful staff and great location.,positive,hrast
very friendly and helpful staff!,positive,hrast
"very friendly and helpful staff, although not always present at reception, they gave us the best room as we specifically requested, with nice view on the main road and city hall, and all the support we need.",positive,hrast
"very friendly and helpful staff, clean and pleasant atmosphere.",positive,hrast
"very friendly and helpful staff, despite the language difficulties (little english from them and little spanish from us) everything went well.",positive,hrast
"very friendly and helpful staff, especially patrick.",positive,hrast
"very friendly and helpful staff, immediately upon arrival they told us how to get to the center and provided us with maps and brochures on the attractions of the city.",positive,hrast
"very friendly and helpful staff, very good location for the old town.",positive,hrast
"very friendly and helpful staff, we managed to confuse them with dates, argued, laughing, for about 20 minutes wrapping us both.",positive,hrast
very friendly and helpful staff.,positive,hrast
very friendly and professional staff.,positive,hrast
very friendly and welcoming reception.,positive,hrast
"very friendly and welcoming staff, the rooms were very clean, good breakfast and the hotel is in a perfect location.",positive,hrast
very friendly and willing to help staff/people.,positive,hrast
very friendly courteous staff.,positive,hrast
very friendly employees.,positive,hrast
very friendly helpful staff.,positive,hrast
very friendly host.,positive,hrast
very friendly hotel staff.,positive,hrast
very friendly people at front desk.,positive,hrast
"very friendly people at the desk, plus whatsapp in advance with transport options.",positive,hrast
very friendly people.,positive,hrast
"very friendly personnel, clean rooms, small gym, location.",positive,hrast
very friendly reception staff.,positive,hrast
very friendly reception team.,positive,hrast
very friendly reception.,positive,hrast
very friendly staff & great location!,positive,hrast
very friendly staff and a decent breakfast on the premises.,positive,hrast
very friendly staff and always smiling.,positive,hrast
very friendly staff and efficient service.,positive,hrast
very friendly staff and it was well maintained and clean.,positive,hrast
very friendly staff and location very central.,positive,hrast
very friendly staff and lovely hotel with excellent breakfast.,positive,hrast
